unit,T_u,scenario_id,type,sensor,param_name,param,dir,timing_p,tau_s,rng_seed,signs,theta_name,theta_value,k,m,theta_low_ratio,degraded,tau_d,delay,n_degraded_cycles,n_transitions,n_reversions,frac_degraded_after_tau_s,saturated_at_tau_s
52,213,bias_T30_a1.0_neg_p0.8,bias,T30,alpha,1.0,neg,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_neg_p0.8,bias,T30,alpha,1.0,neg,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_neg_p0.8,bias,T30,alpha,1.0,neg,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.2,bias,T30,alpha,1.0,pos,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
52,213,bias_T30_a1.0_pos_p0.2,bias,T30,alpha,1.0,pos,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
52,213,bias_T30_a1.0_pos_p0.2,bias,T30,alpha,1.0,pos,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
52,213,bias_T30_a1.0_pos_p0.4,bias,T30,alpha,1.0,pos,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.4,bias,T30,alpha,1.0,pos,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.4,bias,T30,alpha,1.0,pos,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.6,bias,T30,alpha,1.0,pos,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.6,bias,T30,alpha,1.0,pos,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.6,bias,T30,alpha,1.0,pos,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.8,bias,T30,alpha,1.0,pos,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.8,bias,T30,alpha,1.0,pos,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T30_a1.0_pos_p0.8,bias,T30,alpha,1.0,pos,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.2,bias,T50,alpha,0.3,neg,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,96.0,9.0,56,2,1,0.4409448818897638,True
52,213,bias_T50_a0.3_neg_p0.2,bias,T50,alpha,0.3,neg,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
52,213,bias_T50_a0.3_neg_p0.2,bias,T50,alpha,0.3,neg,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,124.0,37.0,15,2,1,0.11811023622047244,True
52,213,bias_T50_a0.3_neg_p0.4,bias,T50,alpha,0.3,neg,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.4,bias,T50,alpha,0.3,neg,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.4,bias,T50,alpha,0.3,neg,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.6,bias,T50,alpha,0.3,neg,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.6,bias,T50,alpha,0.3,neg,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.6,bias,T50,alpha,0.3,neg,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.8,bias,T50,alpha,0.3,neg,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.8,bias,T50,alpha,0.3,neg,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_neg_p0.8,bias,T50,alpha,0.3,neg,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.2,bias,T50,alpha,0.3,pos,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,116.0,29.0,34,2,1,0.2677165354330709,True
52,213,bias_T50_a0.3_pos_p0.2,bias,T50,alpha,0.3,pos,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
52,213,bias_T50_a0.3_pos_p0.2,bias,T50,alpha,0.3,pos,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
52,213,bias_T50_a0.3_pos_p0.4,bias,T50,alpha,0.3,pos,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.4,bias,T50,alpha,0.3,pos,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.4,bias,T50,alpha,0.3,pos,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.6,bias,T50,alpha,0.3,pos,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.6,bias,T50,alpha,0.3,pos,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.6,bias,T50,alpha,0.3,pos,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.8,bias,T50,alpha,0.3,pos,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.8,bias,T50,alpha,0.3,pos,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.3_pos_p0.8,bias,T50,alpha,0.3,pos,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_neg_p0.2,bias,T50,alpha,0.5,neg,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,94.0,7.0,62,2,1,0.4881889763779528,True
52,213,bias_T50_a0.5_neg_p0.2,bias,T50,alpha,0.5,neg,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,99.0,12.0,56,2,1,0.4409448818897638,True
52,213,bias_T50_a0.5_neg_p0.2,bias,T50,alpha,0.5,neg,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,96.0,9.0,57,2,1,0.44881889763779526,True
52,213,bias_T50_a0.5_neg_p0.4,bias,T50,alpha,0.5,neg,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,True,125.0,7.0,36,2,1,0.375,False
52,213,bias_T50_a0.5_neg_p0.4,bias,T50,alpha,0.5,neg,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,145.0,27.0,16,2,1,0.16666666666666666,False
52,213,bias_T50_a0.5_neg_p0.4,bias,T50,alpha,0.5,neg,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,True,137.0,19.0,19,2,1,0.19791666666666666,False
52,213,bias_T50_a0.5_neg_p0.6,bias,T50,alpha,0.5,neg,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_neg_p0.6,bias,T50,alpha,0.5,neg,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_neg_p0.6,bias,T50,alpha,0.5,neg,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_neg_p0.8,bias,T50,alpha,0.5,neg,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_neg_p0.8,bias,T50,alpha,0.5,neg,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_neg_p0.8,bias,T50,alpha,0.5,neg,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.2,bias,T50,alpha,0.5,pos,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,93.0,6.0,69,2,1,0.5433070866141733,True
52,213,bias_T50_a0.5_pos_p0.2,bias,T50,alpha,0.5,pos,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
52,213,bias_T50_a0.5_pos_p0.2,bias,T50,alpha,0.5,pos,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,98.0,11.0,56,2,1,0.4409448818897638,True
52,213,bias_T50_a0.5_pos_p0.4,bias,T50,alpha,0.5,pos,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,True,131.0,13.0,31,2,1,0.3229166666666667,False
52,213,bias_T50_a0.5_pos_p0.4,bias,T50,alpha,0.5,pos,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.4,bias,T50,alpha,0.5,pos,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.6,bias,T50,alpha,0.5,pos,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.6,bias,T50,alpha,0.5,pos,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.6,bias,T50,alpha,0.5,pos,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.8,bias,T50,alpha,0.5,pos,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.8,bias,T50,alpha,0.5,pos,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.5_pos_p0.8,bias,T50,alpha,0.5,pos,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_neg_p0.2,bias,T50,alpha,0.75,neg,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,93.0,6.0,72,2,1,0.5669291338582677,True
52,213,bias_T50_a0.75_neg_p0.2,bias,T50,alpha,0.75,neg,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,96.0,9.0,69,2,1,0.5433070866141733,True
52,213,bias_T50_a0.75_neg_p0.2,bias,T50,alpha,0.75,neg,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,94.0,7.0,61,2,1,0.48031496062992124,True
52,213,bias_T50_a0.75_neg_p0.4,bias,T50,alpha,0.75,neg,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,True,124.0,6.0,41,2,1,0.4270833333333333,False
52,213,bias_T50_a0.75_neg_p0.4,bias,T50,alpha,0.75,neg,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,131.0,13.0,34,2,1,0.3541666666666667,False
52,213,bias_T50_a0.75_neg_p0.4,bias,T50,alpha,0.75,neg,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,True,124.0,6.0,37,2,1,0.3854166666666667,False
52,213,bias_T50_a0.75_neg_p0.6,bias,T50,alpha,0.75,neg,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_neg_p0.6,bias,T50,alpha,0.75,neg,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_neg_p0.6,bias,T50,alpha,0.75,neg,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_neg_p0.8,bias,T50,alpha,0.75,neg,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_neg_p0.8,bias,T50,alpha,0.75,neg,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_neg_p0.8,bias,T50,alpha,0.75,neg,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_pos_p0.2,bias,T50,alpha,0.75,pos,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,90.0,3.0,74,2,1,0.5826771653543307,True
52,213,bias_T50_a0.75_pos_p0.2,bias,T50,alpha,0.75,pos,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,100.0,13.0,64,2,1,0.5039370078740157,True
52,213,bias_T50_a0.75_pos_p0.2,bias,T50,alpha,0.75,pos,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,92.0,5.0,65,2,1,0.5118110236220472,True
52,213,bias_T50_a0.75_pos_p0.4,bias,T50,alpha,0.75,pos,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,True,123.0,5.0,41,2,1,0.4270833333333333,False
52,213,bias_T50_a0.75_pos_p0.4,bias,T50,alpha,0.75,pos,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,136.0,18.0,28,2,1,0.2916666666666667,False
52,213,bias_T50_a0.75_pos_p0.4,bias,T50,alpha,0.75,pos,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,True,131.0,13.0,31,2,1,0.3229166666666667,False
52,213,bias_T50_a0.75_pos_p0.6,bias,T50,alpha,0.75,pos,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_pos_p0.6,bias,T50,alpha,0.75,pos,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_pos_p0.6,bias,T50,alpha,0.75,pos,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_pos_p0.8,bias,T50,alpha,0.75,pos,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_pos_p0.8,bias,T50,alpha,0.75,pos,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a0.75_pos_p0.8,bias,T50,alpha,0.75,pos,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_neg_p0.2,bias,T50,alpha,1.0,neg,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,93.0,6.0,72,2,1,0.5669291338582677,True
52,213,bias_T50_a1.0_neg_p0.2,bias,T50,alpha,1.0,neg,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,95.0,8.0,70,2,1,0.5511811023622047,True
52,213,bias_T50_a1.0_neg_p0.2,bias,T50,alpha,1.0,neg,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,94.0,7.0,66,2,1,0.5196850393700787,True
52,213,bias_T50_a1.0_neg_p0.4,bias,T50,alpha,1.0,neg,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,True,122.0,4.0,43,2,1,0.4479166666666667,False
52,213,bias_T50_a1.0_neg_p0.4,bias,T50,alpha,1.0,neg,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,124.0,6.0,41,2,1,0.4270833333333333,False
52,213,bias_T50_a1.0_neg_p0.4,bias,T50,alpha,1.0,neg,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,True,124.0,6.0,37,2,1,0.3854166666666667,False
52,213,bias_T50_a1.0_neg_p0.6,bias,T50,alpha,1.0,neg,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,True,158.0,8.0,26,2,1,0.40625,False
52,213,bias_T50_a1.0_neg_p0.6,bias,T50,alpha,1.0,neg,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,158.0,8.0,26,2,1,0.40625,False
52,213,bias_T50_a1.0_neg_p0.6,bias,T50,alpha,1.0,neg,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_neg_p0.8,bias,T50,alpha,1.0,neg,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_neg_p0.8,bias,T50,alpha,1.0,neg,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_neg_p0.8,bias,T50,alpha,1.0,neg,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_pos_p0.2,bias,T50,alpha,1.0,pos,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,90.0,3.0,74,2,1,0.5826771653543307,True
52,213,bias_T50_a1.0_pos_p0.2,bias,T50,alpha,1.0,pos,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,93.0,6.0,71,2,1,0.5590551181102362,True
52,213,bias_T50_a1.0_pos_p0.2,bias,T50,alpha,1.0,pos,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,90.0,3.0,72,2,1,0.5669291338582677,True
52,213,bias_T50_a1.0_pos_p0.4,bias,T50,alpha,1.0,pos,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,True,122.0,4.0,42,2,1,0.4375,False
52,213,bias_T50_a1.0_pos_p0.4,bias,T50,alpha,1.0,pos,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,131.0,13.0,33,2,1,0.34375,False
52,213,bias_T50_a1.0_pos_p0.4,bias,T50,alpha,1.0,pos,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,True,124.0,6.0,38,2,1,0.3958333333333333,False
52,213,bias_T50_a1.0_pos_p0.6,bias,T50,alpha,1.0,pos,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_pos_p0.6,bias,T50,alpha,1.0,pos,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_pos_p0.6,bias,T50,alpha,1.0,pos,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_pos_p0.8,bias,T50,alpha,1.0,pos,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_pos_p0.8,bias,T50,alpha,1.0,pos,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,bias_T50_a1.0_pos_p0.8,bias,T50,alpha,1.0,pos,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.2,gain,T24,alpha,0.5,neg,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
52,213,gain_T24_a0.5_neg_p0.2,gain,T24,alpha,0.5,neg,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
52,213,gain_T24_a0.5_neg_p0.2,gain,T24,alpha,0.5,neg,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
52,213,gain_T24_a0.5_neg_p0.4,gain,T24,alpha,0.5,neg,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.4,gain,T24,alpha,0.5,neg,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.4,gain,T24,alpha,0.5,neg,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.6,gain,T24,alpha,0.5,neg,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.6,gain,T24,alpha,0.5,neg,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.6,gain,T24,alpha,0.5,neg,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.8,gain,T24,alpha,0.5,neg,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.8,gain,T24,alpha,0.5,neg,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_neg_p0.8,gain,T24,alpha,0.5,neg,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.2,gain,T24,alpha,0.5,pos,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,True
52,213,gain_T24_a0.5_pos_p0.2,gain,T24,alpha,0.5,pos,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,True
52,213,gain_T24_a0.5_pos_p0.2,gain,T24,alpha,0.5,pos,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,True
52,213,gain_T24_a0.5_pos_p0.4,gain,T24,alpha,0.5,pos,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.4,gain,T24,alpha,0.5,pos,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.4,gain,T24,alpha,0.5,pos,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.6,gain,T24,alpha,0.5,pos,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.6,gain,T24,alpha,0.5,pos,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.6,gain,T24,alpha,0.5,pos,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.8,gain,T24,alpha,0.5,pos,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.8,gain,T24,alpha,0.5,pos,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a0.5_pos_p0.8,gain,T24,alpha,0.5,pos,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a1.0_neg_p0.2,gain,T24,alpha,1.0,neg,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,150.0,63.0,64,1,0,0.5039370078740157,True
52,213,gain_T24_a1.0_neg_p0.2,gain,T24,alpha,1.0,neg,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,155.0,68.0,59,1,0,0.4645669291338583,True
52,213,gain_T24_a1.0_neg_p0.2,gain,T24,alpha,1.0,neg,0.2,87,,,theta_alt2,13.331430435180664,5,7,0.5,True,158.0,71.0,50,2,1,0.3937007874015748,True
52,213,gain_T24_a1.0_neg_p0.4,gain,T24,alpha,1.0,neg,0.4,118,,,theta_primary,9.398713684082026,5,7,0.5,True,149.0,31.0,65,1,0,0.6770833333333334,False
52,213,gain_T24_a1.0_neg_p0.4,gain,T24,alpha,1.0,neg,0.4,118,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,155.0,37.0,59,1,0,0.6145833333333334,False
52,213,gain_T24_a1.0_neg_p0.4,gain,T24,alpha,1.0,neg,0.4,118,,,theta_alt2,13.331430435180664,5,7,0.5,True,158.0,40.0,50,2,1,0.5208333333333334,False
52,213,gain_T24_a1.0_neg_p0.6,gain,T24,alpha,1.0,neg,0.6,150,,,theta_primary,9.398713684082026,5,7,0.5,True,158.0,8.0,56,1,0,0.875,False
52,213,gain_T24_a1.0_neg_p0.6,gain,T24,alpha,1.0,neg,0.6,150,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,158.0,8.0,56,1,0,0.875,False
52,213,gain_T24_a1.0_neg_p0.6,gain,T24,alpha,1.0,neg,0.6,150,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a1.0_neg_p0.8,gain,T24,alpha,1.0,neg,0.8,181,,,theta_primary,9.398713684082026,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a1.0_neg_p0.8,gain,T24,alpha,1.0,neg,0.8,181,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a1.0_neg_p0.8,gain,T24,alpha,1.0,neg,0.8,181,,,theta_alt2,13.331430435180664,5,7,0.5,False,,,0,0,0,0.0,False
52,213,gain_T24_a1.0_pos_p0.2,gain,T24,alpha,1.0,pos,0.2,87,,,theta_primary,9.398713684082026,5,7,0.5,True,131.0,44.0,72,2,1,0.5669291338582677,True
52,213,gain_T24_a1.0_pos_p0.2,gain,T24,alpha,1.0,pos,0.2,87,,,theta_alt1,"max(0.2*yhat,9.399)",5,7,0.5,True,153.0,66.0,50,2,1,0.3937007874015748,True
